emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust
👄,0.1250415277112893,0.12431953560735565,0.12795807682596205,0.11586809303719292,0.12233238077160154,0.08826296641623997,0.1372391707275648,0.13813791980918927
🗿,0.11623675139958323,0.14054486612440087,0.1206022096612287,0.1200920304165436,0.12233238077178359,0.09811256055513175,0.13731565893147366,0.1518132440962316
🌆,0.11318143676800219,0.1497123717344948,0.12545902145575383,0.12035763839617175,0.12233238077142758,0.09450180193675724,0.137238627627484,0.15455953684956597
🚀,0.12873933448440766,0.1352477593900403,0.1030516243117745,0.11187433062852392,0.12233238077186898,0.08708428407555174,0.13732241573006618,0.1431700040206332
👱🏿,0.12237975532764267,0.1304747666727053,0.124585841795124,0.13519861362505026,0.12233238077182733,0.08799899834849643,0.13729392454169995,0.1463590470986079
🍼,0.11668122942677428,0.13871725024364423,0.1253404748167668,0.11779290561295852,0.12233238077167179,0.09618292586848481,0.13761084801985535,0.13582918939261654
🏞,0.12410947627461155,0.13005307959974743,0.12122171044757124,0.12769304334068465,0.12233238077175954,0.09348962444919716,0.1373894929870938,0.1351672194042084
〽️,0.11323628450765,0.14001386229210766,0.12182839445267746,0.10554743763862007,0.12233238077119614,0.09693013855741694,0.13765753860581073,0.15072628839236135
🐍,0.12891242097288114,0.1312760497094132,0.12173946107759548,0.13063851862284537,0.12233238077195727,0.09882958017884287,0.1372303566945034,0.1377983615280481
4⃣️,0.12594867908404694,0.13362161409895634,0.11115555942342326,0.11397152355968387,0.12233238077171261,0.09592456054554452,0.13725602126379097,0.13494731448645034
📦,0.12524571792312145,0.1486978175889817,0.10264012688458024,0.1149846059340689,0.12233238077138975,0.11167157203362765,0.1374657161541939,0.13671079853389517
♌,0.11584186166140853,0.14585541436099447,0.11791552362592483,0.11477818566854125,0.122332380771647,0.10216549957856436,0.13729197978576294,0.15102170608833598
♿️,0.11123003311507773,0.14068840137770167,0.1268339572561672,0.11784635796905718,0.12233238077166995,0.09421255942001634,0.1372779778338237,0.15408606941798883
♒,0.11697319514962601,0.14784743722702842,0.1144470176568575,0.1164442886768029,0.12233238077133284,0.10339107662966576,0.13730006658322239,0.15012304485475356
🇵🇸,0.12440310763076923,0.132573918934213,0.12296399331717112,0.12047169270121572,0.12233238077168207,0.10517643231229787,0.13777714589187087,0.13576919544290034
🇮🇶,0.12891555482087824,0.12874633065075614,0.12916361921634234,0.12121603206597342,0.12233238077173536,0.1087697203735098,0.13724492440983102,0.13966108920908613
🌃,0.1076790600715185,0.16320416580856545,0.11993883753711998,0.10255691518258914,0.12233238077140353,0.11571681337252807,0.13772872606974948,0.1520938414883534
🎬,0.12200539642770991,0.14083094493253157,0.11663568975018279,0.11330143334518539,0.12233238077168203,0.10952104828789297,0.13724777911688804,0.13307905069311493
😷,0.10740354535974975,0.10427528675703858,0.12721584984358708,0.15641293013555788,0.10740354535974975,0.15954118873826903,0.12200208550573513,0.11574556830031284
👒,0.1252523189010617,0.12981576161837438,0.11652937600774749,0.11245970444809927,0.12233238077182314,0.10650931982313684,0.1373684283305102,0.1384485390090961
📲,0.13551105675901454,0.12698630731756566,0.11556176673002483,0.11489528166140417,0.1223323807718738,0.10650020335325437,0.1378516478960583,0.1368798851388365
🔥,0.1486349848331648,0.1263902932254803,0.1122345803842265,0.11830131445904953,0.1405460060667341,0.11526794742163803,0.12335692618806875,0.11526794742163803
♏️,0.12020227400563499,0.14493152090290096,0.11537777397825266,0.11244954655080619,0.12233238077162475,0.10094418495294658,0.13731857870223674,0.14998955502972838
🐡,0.12417733426053701,0.1406675052639912,0.11296975871482573,0.11654249066307898,0.12233238077129722,0.08752790815859059,0.13725334079066956,0.14476194343153564
🎢,0.10517612672174437,0.1546026251744479,0.11517171138439153,0.1047660997099058,0.12233238077136019,0.08897365496006328,0.13723584855730334,0.1537103123686055
🐨,0.12790153863124942,0.14207419612648664,0.11664912415653816,0.11964090192066124,0.12233238077192542,0.09600085129779173,0.1373669600599569,0.14650137355245604
📆,0.11874346468687236,0.1441769379453035,0.10758178191099432,0.11243827894634251,0.12233238077172395,0.09820511384791726,0.13727020325793615,0.14671623390294763
⭕,0.12631801966892908,0.14484916486253496,0.1110731360695354,0.10941980483912062,0.12233238077112515,0.1150960482898082,0.13734757336278264,0.14024032044369011
🚖,0.13267222443590754,0.126684497736278,0.11195763656724012,0.11271362011297015,0.1223323807719253,0.09040079907824358,0.13727461251002698,0.1283799539980892
🏉,0.12103839002298855,0.13761028413136955,0.11720226127181377,0.1135188447548785,0.1223323807717109,0.09140337267790952,0.13632303588439162,0.13776968277403506
😓,0.11643835616438357,0.09784735812133073,0.13307240704500978,0.1604696673189824,0.11448140900195695,0.12818003913894327,0.14090019569471626,0.10861056751467713
🏜,0.12249774324567397,0.13477529133524513,0.121183542873041,0.12274365087412775,0.12233238077167256,0.08829726005101889,0.13726581832065782,0.1325901488858014
🌿,0.12084267662874026,0.14638074646063615,0.10886851551549626,0.1140634976681838,0.12233238077172928,0.0945434056029265,0.13725247429981724,0.14155527756666925
🏨,0.12380990071204678,0.12568036749144085,0.12630332574008207,0.1189625304432127,0.12233238077183367,0.09461672212895718,0.13741933729093048,0.13315834105579455
🎏,0.09621250325875508,0.16991119069280103,0.1286857355862594,0.11466973255781454,0.12233238077020403,0.0716705156271256,0.13521444855793444,0.1654695244876911
🇦🇹,0.12487327535109216,0.13908962260757107,0.11236906868907681,0.11980875518523249,0.1223323807718431,0.1008274907527733,0.1372530331980136,0.1476094583325931
🇬🇾,0.12514813933808,0.13254899653111352,0.11692784246406518,0.11844328423029538,0.12233238077187063,0.10153504394392518,0.13729495791204446,0.1430522561211045
🌖,0.12421126957809747,0.14383270435791928,0.11628861469398544,0.11395327038752612,0.12233238077158971,0.10538483583295818,0.13766493756249934,0.15174412823188738
🇧🇼,0.12462933175572743,0.1328006021649344,0.11707595202278753,0.12171370747972787,0.12233238077185486,0.09913374953581475,0.13731449351635078,0.1461985264945525
🚽,0.13108968229107631,0.13741977293102536,0.11906127472684602,0.12109746689077383,0.12233238077092805,0.11552040225458327,0.13632318530750176,0.12459667396947191
👐,0.11576466811300179,0.144036111269088,0.1192927180982224,0.10977185400690814,0.12233238077168773,0.09649958745975978,0.1374336979367939,0.13611462373661123
🐇,0.12078404893753714,0.1477922406338621,0.1147371092101821,0.1232446752853491,0.12233238077180486,0.11122773744622279,0.13719854204241028,0.14817142501012112
🇲🇶,0.12795659800758585,0.12964947430737084,0.11697070876834914,0.12271873491374663,0.1223323807718117,0.10025378478133283,0.13735049265876878,0.13851923103537966
🎲,0.1163061879799443,0.12910454323719023,0.14634061043034308,0.1365985271297916,0.12233238077170061,0.09279810806666454,0.13729530467889783,0.1444676062355731
🐢,0.12617967639874905,0.13101975557219703,0.1145927464858687,0.12148178235815976,0.1223323807713998,0.07982950345755385,0.13727102576898473,0.14866090818705677
😸,0.10065238189002912,0.15017593784432393,0.12610600757034263,0.11772491106907523,0.1223323807704053,0.06931011598106394,0.13728001243747334,0.1596331484278731
🗃,0.13453990653687242,0.1372240251293988,0.10906527242150332,0.1173123344529472,0.12233238077159926,0.09862042336370691,0.13632384346812584,0.13624522577773202
🕵,0.11976270248732135,0.11631426669191569,0.14133714668059838,0.12770295003653587,0.12233238077161272,0.09713522802039999,0.1373906689118968,0.14369423357027308
🍱,0.1275182509629076,0.1456930855565588,0.10403431499435101,0.1114891670198972,0.12233238077166735,0.09793915457192919,0.13754529737337146,0.13682139771234786
🐉,0.11590778004904223,0.1341376678465167,0.13420796441096172,0.12318136046718564,0.1223323807712103,0.07300200742109846,0.13731948305616687,0.14526094192373779
😺,0.09351297990758667,0.16582007014221745,0.12324740643998666,0.11808447080883866,0.12233238077010193,0.0753647437672162,0.13728307492090325,0.17433263389514753
😫,0.13255360623781676,0.10818713450292398,0.16764132553606237,0.11403508771929824,0.10331384015594543,0.1598440545808967,0.11111111111111112,0.10331384015594543
🌭,0.12753910317940154,0.14026407230994664,0.11321466486697318,0.11911897872764143,0.12233238077194195,0.11573320279428403,0.13745434192433773,0.134878345684864
🍧,0.11417410074869849,0.15114464396901894,0.12477177422988461,0.1166761094926585,0.12233238077170445,0.10868020031444331,0.13727369043601564,0.1521090740681256
🍝,0.1270619507300239,0.14691158249479486,0.10641759666759754,0.11155102828308827,0.12233238077182522,0.11033585089172307,0.13723728000007165,0.13735987619686815
🙍,0.12282354787458871,0.11972184710612055,0.11841690846449637,0.1217755365399853,0.12233238076985853,0.0905675260411667,0.13632371185484757,0.15076851312027703
🙉,0.11095995485942467,0.13123036118486198,0.12486110557438224,0.11609039385203346,0.12233238077099044,0.07354262823466415,0.13723768999638117,0.16265219938563802
🇵🇭,0.12312979714761241,0.1359499342215713,0.11723067321145209,0.12253639333783894,0.12233238077169188,0.1023005962663049,0.13736896356904119,0.14030967611323336
🕷,0.12429928512125343,0.14113445818657055,0.1137442690833268,0.1228260684605118,0.12233238077186558,0.09930524348046915,0.1373909809490883,0.1508826801227803
🖼,0.12290037970137746,0.14046973166114185,0.11761525087604241,0.11551698089849083,0.12233238077177382,0.12006651312438234,0.137252368982925,0.1279957016274343
✏️,0.1350376254512753,0.13671029076067498,0.12923996336758137,0.13323193802241917,0.12233238077105611,0.08860022009569068,0.1372437427446161,0.14527776883307594
😨,0.10684931506849316,0.09132420091324202,0.14246575342465756,0.17990867579908676,0.1269406392694064,0.12146118721461188,0.1269406392694064,0.1041095890410959
💻,0.13292196791820743,0.14382326036138693,0.10492616186820669,0.11863173740991328,0.12233238077177687,0.10130237935950707,0.13729628056740087,0.14524678441906222
🔈,0.12639856586338283,0.14344044063909678,0.1120001888848492,0.1143788462043176,0.12233238077174985,0.10844958995332009,0.13771202445838793,0.1345500065880293
🇩🇿,0.1286480000158008,0.13337995641632006,0.11384546624685754,0.12012262711141375,0.12233238077183736,0.10535970145382859,0.13726829763278564,0.13759172737714265
💸,0.11303075797690099,0.14064794388832524,0.12867863567953464,0.11973079973643053,0.12233238077130257,0.09709210089840258,0.1372498483842217,0.1383954599210447
🏊,0.1329811991184897,0.13966831352445297,0.09831559643316723,0.12123625325233434,0.12233238077165526,0.08877693614464813,0.13725628269207535,0.13780373501234416
🍶,0.12618291570788642,0.13332470539171482,0.1228120143605338,0.11705077051976787,0.12233238077097469,0.0819493455568152,0.13725378095736676,0.13188571859665524
🇲🇳,0.12547737830789174,0.13551344476582017,0.11749313282780349,0.12020715159158613,0.1223323807717737,0.10634888624537356,0.13768221163892985,0.14015544243255884
🚢,0.12733317040209613,0.13727432575251441,0.10361948715399194,0.11163145699788402,0.12233238077175305,0.08615199907824807,0.13722758107516847,0.13834778953251542
🏁,0.12683979329233352,0.13978674452664563,0.11649864494938811,0.11772244340576776,0.12233238077159118,0.10945730242274779,0.1373274689840215,0.12902828508844072
🚶🏿,0.12459466922297224,0.13954578979610233,0.11525297769912868,0.122507525897106,0.12233238077190875,0.091454839427236,0.13728447935873647,0.14156371402589793
♑️,0.11696511323191316,0.1459789154032478,0.11407199907262111,0.11481363683660106,0.12233238077182731,0.1043394971554619,0.13724650002281255,0.1499410315120033
🙇,0.11486663892628712,0.13540496682253433,0.12406913925042318,0.10956029237016196,0.12233238077041234,0.1013420884521259,0.13266951790988685,0.1385172478523246
🇭🇹,0.12854494097967972,0.12877966716041556,0.12252075558717479,0.11872455135801374,0.12233238077171811,0.10753832376691229,0.13739145206360937,0.1353808725209222
🐏,0.1262114927270659,0.12455934761237586,0.12908834206064057,0.12359198771352453,0.12233238077161557,0.08281354936571614,0.13632522731916055,0.14497405472458172
👊🏼,0.11883313122820027,0.14187476664665155,0.11492865346917824,0.11535907407559876,0.12233238077158484,0.09247917504882741,0.13726739348059827,0.1503393214658121
😤,0.17641129032258066,0.10080645161290323,0.12600806451612903,0.11491935483870969,0.10383064516129033,0.1653225806451613,0.11189516129032259,0.10080645161290323
🇮🇱,0.1250059349148387,0.12684444154729135,0.1253922860851162,0.1216997259014363,0.12233238077178708,0.09842975231126215,0.13732198793365394,0.13815767607220436
🐷,0.12871500841754369,0.1131229558668565,0.1356703495421243,0.13176377645530124,0.12233238077172615,0.0807311564047092,0.13727573454653813,0.14520396240151529
💰,0.10224948875255624,0.1503067484662577,0.10838445807770962,0.10838445807770962,0.1278118609406953,0.10224948875255624,0.16155419222903888,0.13905930470347647
👆🏿,0.13285763603335,0.13338871370797278,0.12011671129221213,0.11787862810336946,0.12233238077162052,0.10095096747812014,0.13722660659313476,0.12285044624839184
↪️,0.12482218993022798,0.13804423389956355,0.11665396289572527,0.12754487908034662,0.12233238077129839,0.10695712499764165,0.13727354653387475,0.13770959581361952
👕,0.13209439438651316,0.1368860956208664,0.10556503533553041,0.11205738431689838,0.12233238077190588,0.11235488063307518,0.13750174573341367,0.13086454056357993
🔎,0.12649075916914398,0.1310717940068571,0.11577996374944632,0.11841042627608545,0.12233238077167274,0.11480490166088395,0.13632295322532817,0.12952371104735672
🏏,0.12147128889023406,0.13711240798147628,0.11902484793426993,0.11371480876061923,0.12233238077179645,0.0942350626027225,0.13729620930236655,0.13467914987478755
🤵,0.11897490940202715,0.12864211819396587,0.13651421557915455,0.13271375006260655,0.12233238077163208,0.1045745202662702,0.13804197490120393,0.1375673697104415
💃🏽,0.12714319186079592,0.14586341723043006,0.11153135940912762,0.11439211610689881,0.12233238077174131,0.10965190802206583,0.13730877074538297,0.14033230674647898
⛺️,0.1177469808898195,0.1398876508610556,0.1168091969921079,0.11236620548532983,0.12233238077182847,0.09564328771998186,0.13770734088949937,0.13507501307745606
👉🏼,0.135391587615743,0.13992797034734394,0.1136823039923911,0.11816206466707513,0.12233238077151916,0.11270997070883373,0.13632502906316754,0.13056329851089526
💙,0.10548523206751054,0.16983122362869196,0.12341772151898733,0.10548523206751054,0.12341772151898733,0.10548523206751054,0.13185654008438819,0.1350210970464135
😗,0.1146661527234869,0.13557162277720636,0.13401886882093095,0.11888988880104989,0.12233238077047151,0.09230506701895712,0.1373708047734183,0.15553947821333916
